block_id,season,district,cell,agzone,meg_env,lat,long,alt,landscape_pos,slope_pos,fert_rank,soil_color,rockness,soil_depth,slope,trial_follower_gender,trialfield_home_min,cult_land
adfa31ad-95bf-453d-94f1-d163a97756ee,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.021071808,30.33470688,1638.04,Hills,Backslope,medium,red_less,no_rocks,shallow,3,Male,4,20
d8807f25-e675-49ae-87a3-d228eca23c72,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.021165621,30.33481651,1622.55,Hills,Backslope,medium,red_more,less_rocky,shallow,4,Male,5,19
262efa71-6ff4-4e18-b6f1-0c3d293504c0,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.020386306,30.33825798,1610.46,Hills,Backslope,medium,red_less,no_rocks,deep,3,Male,15,18
95c016dd-908a-4f07-9e49-926e9a9f4f19,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.020589407,30.33758301,1620.42,Hills,Backslope,medium,red_less,no_rocks,deep,3,Male,3,18
1d5c61a0-ca6b-4db8-87c3-5ca46c7cad6d,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.018119442,30.3386577,1614.13,Hills,Backslope,medium,black_less,less_rocky,shallow,4,Female,5,10
6bbda1ad-cac0-405a-af23-1d7b92b9e8c2,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.024174378,30.33448713,1658.39,Hills,Backslope,medium,red_less,no_rocks,deep,4,Female,2,17
975e5e46-7503-4d90-b32a-f33a234a1bd5,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.023605377,30.33366723,1655.79,Hills,Backslope,medium,black_less,no_rocks,deep,4,Female,28,29
27591843-dba1-44c0-8014-d6a31f341e4c,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.023372161,30.33978807,1628.23,Hills,Backslope,medium,red_less,less_rocky,shallow,3,Female,3,15
730838ee-584a-4aaf-afb5-1ea2abe5180b,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.020714261,30.33488832,1622.61,Hills,Backslope,medium,red_less,no_rocks,deep,3,Male,4,100
fe2d2425-acd9-43dc-a38c-4d36729b57f4,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.02541744,30.33859475,1647.93,Hills,Backslope,high,black_less,no_rocks,deep,4,Male,2,30
8dd62e1f-f676-44f9-8bf7-76a969e2474a,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.023524322,30.33379675,1652.62,Hills,Backslope,medium,red_less,no_rocks,deep,3,Male,2,18
f19aaddb-d22a-40df-afb8-f489b1358d16,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.02656089,30.33631936,1637.82,Hills,Backslope,medium,red_less,no_rocks,deep,5,Male,25,18
e8ef26c0-2a9c-4699-b8fa-16509d29122d,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.023656425,30.33370736,1657.73,Hills,Backslope,medium,red_less,no_rocks,deep,3,Female,3,20
fd2519ff-db5c-4673-89bb-382a801825f8,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.021550771,30.33476268,1627.54,Hills,Backslope,medium,black_less,no_rocks,deep,3,Male,2,68
34519590-bff7-434c-80ce-89a5c91d461f,21A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.024447622,30.34041225,1638.41,Hills,Backslope,medium,black_less,less_rocky,shallow,4,Male,5,29
19f383fd-78f4-4ee7-b8cc-a6d1feef9eba,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.076810094,30.49788793,1396.66,Hills,Backslope,medium,red_less,no_rocks,shallow,6,Male,40,70
f72efb59-2156-4f30-81d4-51c1b0061ac0,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.0750818,30.50343782,1494.87,Hills,Shoulder,medium,red_less,no_rocks,deep,4,Male,25,130
45496105-4777-4bb5-b1d7-54f9e4f7e2c2,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.076980471,30.5108317,1491.42,Radical_terraces,Flat,medium,red_less,less_rocky,shallow,1,Male,8,15
dc347ce0-fe83-4c4e-90ee-47e3005699e9,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.073305784,30.50300805,1502.35,Radical_terraces,Flat,medium,red_less,less_rocky,shallow,1,Female,2,25
4e195dd2-245e-4ac7-af83-fce75c5e8a0f,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.065871596,30.49549491,1461.31,Hills,Backslope,medium,red_less,no_rocks,shallow,3,Male,5,70
d0bcd085-2d73-4a5b-837e-39d89c81e1b7,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.072445927,30.51124543,1522.86,Hills,Shoulder,medium,red_less,less_rocky,shallow,4,Female,2,150
d6de3c11-9291-4fec-80b8-89f08f8ce265,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.077659608,30.50947761,1474.86,Radical_terraces,Flat,medium,red_less,less_rocky,shallow,1,Male,25,55
b985141a-f340-41b3-96bf-94b2814e7636,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.060969536,30.50101823,1507.61,Hills,Shoulder,medium,red_less,no_rocks,shallow,4,Male,10,40
3d205c80-725b-4cfe-8251-b39cf5afb9ef,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.056970121,30.48490678,1365.67,Radical_terraces,Flat,medium,red_less,no_rocks,shallow,1,Male,60,50
81c0c661-893c-46ca-bc0b-25601627a38a,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.062634227,30.48252261,1393.08,Radical_terraces,Flat,medium,black_less,less_rocky,shallow,1,Male,5,100
eece4b14-c68f-41ce-a4f7-b8c6d3e3965e,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.074883342,30.50995588,1507.78,Hills,Shoulder,medium,red_less,no_rocks,shallow,6,Male,25,40
3ad74e02-4e82-4c32-a898-7a4438c1573d,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.073042949,30.5008541,1464.86,Radical_terraces,Flat,medium,red_less,less_rocky,shallow,1,Male,15,100
02a456dc-95f9-4e68-8187-f67031bcb563,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.073889036,30.49191018,1365.21,Hills,Footslope,less_than_medium,red_less,less_rocky,shallow,5,Female,30,90
d389faba-9203-4d79-9880-d4d43461a29c,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.079301647,30.4974905,1372.65,Radical_terraces,Flat,medium,red_less,no_rocks,shallow,1,Male,35,100
c3695bce-45f7-4df9-910d-8b1480c4027a,21A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.062952782,30.48815346,1441.42,Hills,Shoulder,medium,red_less,no_rocks,shallow,4,Male,30,150
797224dd-73a1-4bba-8228-d8f87fb9a91b,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835089245,30.46519559,1478.32,Hills,Footslope,medium,red_less,no_rocks,deep,2,Female,3,100
90296410-375f-41b0-924b-0f59c6b88b20,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835107862,30.46523425,1480.16,Hills,Shoulder,medium,red_less,no_rocks,deep,2,Male,10,100
6e947663-ab7f-45e0-9026-409a0ee08515,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835129382,30.4652482,1472.34,Hills,Shoulder,medium,red_less,no_rocks,deep,2,Female,3,20
61d746c1-0db7-455d-8fcb-ca9276a642db,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.83509932,30.46524496,1462.73,Hills,Shoulder,medium,red_less,no_rocks,deep,2,Male,10,100
a04caf43-b53e-4c1c-9318-7a00411854ec,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835133536,30.46528401,1472.27,Hills,Shoulder,medium,red_less,no_rocks,deep,1,Male,1,50
d548245b-e443-4a59-886f-b82e7cebd671,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835100974,30.4652411,1473.89,Hills,Backslope,medium,red_less,no_rocks,deep,3,Female,5,50
7580f52e-1240-4ece-9834-53bdef2e06e2,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835125569,30.46518988,1491.06,Hills,Shoulder,medium,red_less,no_rocks,deep,3,Female,5,50
b5b54ae1-b841-44b3-9ff6-efe1efff61a6,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835167482,30.46523592,1497.3,Hills,Backslope,medium,red_less,no_rocks,deep,2,Male,1,30
b9352ec0-19ad-4761-a8d8-7ec859737f84,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835128111,30.46517567,1492.64,Hills,Backslope,medium,red_less,no_rocks,deep,2,Female,3,100
f0e14959-f898-4490-baeb-e68f5f4dd139,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835143867,30.46530624,1478.38,Hills,Backslope,medium,red_less,no_rocks,deep,3,Female,5,120
c0c7d10a-1a47-4328-959b-616ccc264a9d,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835056633,30.46529436,1465.85,Hills,Backslope,medium,black_less,no_rocks,deep,3,Female,15,50
b07f5cc1-f0bf-4244-88bd-f5e4812d21ff,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.831303035,30.46500805,1526.31,Hills,Backslope,medium,red_less,less_rocky,deep,2,Male,5,120
ff120793-f8d1-42dd-a0ba-d577cfd102e9,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.830575288,30.46725862,0.26,Hills,Backslope,medium,red_less,no_rocks,deep,4,Female,15,20
3b981319-164b-4c3d-b942-af1de3700691,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.831309656,30.46504796,1522.73,Hills,Backslope,medium,red_less,no_rocks,deep,3,Female,3,120
04964b51-dbf6-4685-a928-cbbeabb249c9,21A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.831318197,30.46506302,1526.44,Hills,Backslope,medium,red_less,no_rocks,deep,1,Male,3,50
dad51109dadf4856823ab8dfd1a2b690,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.021071808,30.33470688,1638.04,Hills,Backslope,medium,red_less,no_rocks,shallow,3,Male,,20
3fb2973b98e84b7791dc68b51c7536d3,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.021165621,30.33481651,1622.55,Hills,Backslope,medium,red_more,less_rocky,shallow,4,Male,,19
e1abcae41c014c6abe4dd8172594de62,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.020386306,30.33825798,1610.46,Hills,Backslope,medium,red_less,no_rocks,deep,3,Male,,18
7784a578928e49d6aa924934a610b976,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.020589407,30.33758301,1620.42,Hills,Backslope,medium,red_less,no_rocks,deep,3,Female,,26
3da78bcd7187499294e6e05e2784f349,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.024174378,30.33448713,1658.39,Hills,Backslope,medium,red_less,no_rocks,deep,4,Female,,34
8e8f45ea283f4d568d9b5d7f93e7d79b,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.023605377,30.33366723,1655.79,Hills,Backslope,medium,black_less,no_rocks,deep,4,Female,,40
d1eaa941fbcc41f0a703e554f52d5b2f,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.020714261,30.33488832,1622.61,Hills,Backslope,medium,red_less,no_rocks,deep,3,Male,,162
c1eb7cb3dbea440da245a29d8d695953,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.02541744,30.33859475,1647.93,Hills,Backslope,medium,black_less,no_rocks,deep,4,Female,,30
c1a74eb21c0c489c82e2518bcc958cbb,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.02656089,30.33631936,1637.82,Hills,Backslope,medium,red_less,no_rocks,deep,5,Male,,18
e64f2db6c79843278dd43eb12cd90819,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.023656425,30.33370736,1657.73,Hills,Backslope,medium,red_less,no_rocks,deep,3,Female,,20
bbdc5653ce6e4c52aed7d5a56bfe32ae,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.021550771,30.33476268,1627.54,Hills,Backslope,medium,black_less,no_rocks,deep,3,Male,,160
dfc96da80fe04665b9149b4e8b19e81a,22A,Rwamagana,Akanzu,Eastern Ridges,Low-Mid-Dry,-2.024447622,30.34041225,1638.41,Hills,Backslope,medium,black_less,less_rocky,shallow,4,Male,,40
12c9a141f14e4800ac34129fd234c86d,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.076810094,30.49788793,1396.66,Hills,Backslope,medium,red_less,no_rocks,shallow,6,Male,,70
c743468566db414f8a41b097468962e6,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.076980471,30.5108317,1491.42,Radical_terraces,Flat,medium,red_less,less_rocky,shallow,1,Male,,80
6d84a7189ce742b5801e586d0e7bf877,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.073305784,30.50300805,1502.35,Radical_terraces,Flat,medium,red_less,less_rocky,shallow,1,Female,,25
116a558c6e004d58851afba371bbdc97,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.065871596,30.49549491,1461.31,Hills,Backslope,medium,red_less,no_rocks,shallow,3,Male,,70
92f891271f194fbdb493a0ffaf63105d,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.072445927,30.51124543,1522.86,Hills,Shoulder,medium,red_less,less_rocky,shallow,4,Female,,100
f96bbd639ee946d3aa3a14f9677d5aba,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.077659608,30.50947761,1474.86,Radical_terraces,Flat,medium,red_less,less_rocky,shallow,1,Male,,95
6fbb4ee3ed784c71bbe92b168db46b1b,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.060969536,30.50101823,1507.61,Hills,Shoulder,medium,red_less,no_rocks,shallow,4,Male,,50
ce2051bc40184211b04f277cf9bb6bab,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.056970121,30.48490678,1365.67,Radical_terraces,Flat,medium,red_less,no_rocks,shallow,1,Male,,50
e57f39e9790e49ac967b927bf4b959fc,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.062634227,30.48252261,1393.08,Radical_terraces,Flat,medium,black_less,less_rocky,shallow,1,Male,,100
97e83a0ead3f41a3b2c40160250511db,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.074883342,30.50995588,1507.78,Hills,Shoulder,medium,red_less,no_rocks,shallow,6,Male,,55
f23fc44ba579426eb59366f2d79559be,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.073042949,30.5008541,1464.86,Radical_terraces,Flat,medium,red_less,less_rocky,shallow,1,Male,,135
e6e4ceb0877d43eabd5a33ca1b8473aa,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.073889036,30.49191018,1365.21,Hills,Footslope,medium,red_less,less_rocky,shallow,5,Female,,90
99e6109cad47454baf50fe191a9bc593,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.079301647,30.4974905,1372.65,Radical_terraces,Flat,medium,red_less,no_rocks,shallow,1,Male,,140
1cd82fd367f84a52a04360c6a327415f,22A,Ngoma,Ndekwe,Eastern Ridges,Low-Mid-Dry,-2.062952782,30.48815346,1441.42,Hills,Shoulder,medium,red_less,no_rocks,shallow,4,Male,,100
d66d6d654c9d451d87d0a601d10cfb98,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835089245,30.46519559,1478.32,Hills,Footslope,medium,red_less,no_rocks,deep,2,Female,,100
8e2d89ebf22c452b8b39b02b9281d535,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835107862,30.46523425,1480.16,Hills,Shoulder,medium,red_less,no_rocks,deep,2,Male,,100
0f04941c4e114219acacd9546b074db9,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835129382,30.4652482,1472.34,Hills,Shoulder,medium,red_less,no_rocks,deep,2,Female,,30
131b77ea39a04f71beef48b07dd70b71,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.83509932,30.46524496,1462.73,Hills,Shoulder,medium,red_less,no_rocks,deep,2,Female,,100
545eb9bff0244eaf96a07bd32d751616,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835133536,30.46528401,1472.27,Hills,Shoulder,medium,red_less,no_rocks,deep,1,Male,,60
5ed67b576b584276b9fae3bde7ccb663,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835100974,30.4652411,1473.89,Hills,Backslope,medium,red_less,no_rocks,deep,3,Female,,70
d5de89916bd940b09003afa6e3f10ed4,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835125569,30.46518988,1491.06,Hills,Shoulder,medium,red_less,no_rocks,deep,3,Female,,70
18a21bda63bf426cb73c9d87a59859ea,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835167482,30.46523592,1497.3,Hills,Backslope,medium,red_less,no_rocks,deep,2,Male,,30
7305e14c50084f65a72d7105d9f63a6c,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835128111,30.46517567,1492.64,Hills,Backslope,medium,red_less,no_rocks,deep,2,Female,,140
ca222dd7d0bb47a68cee3156877932c1,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835143867,30.46530624,1478.38,Hills,Backslope,medium,red_less,no_rocks,deep,3,Female,,120
da8b84ff2b7a461e825d69f4a7a18444,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.835056633,30.46529436,1465.85,Hills,Backslope,medium,black_less,no_rocks,deep,3,Female,,90
2e3fa23d95344d93b868e98605430d8d,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.831303035,30.46500805,1526.31,Hills,Backslope,medium,red_less,less_rocky,deep,2,Male,,200
62ad395b933948538106fee1ee11924c,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.830575288,30.46725862,0.26,Hills,Backslope,medium,red_less,no_rocks,deep,4,Female,,20
372995c5aa9b4c4294e70e1df38f4cb2,22A,Kayonza,Rukara,Eastern Ridges,Low-Mid-Dry,-1.831318197,30.46506302,1526.44,Hills,Backslope,medium,red_less,no_rocks,deep,1,Male,,60
d84a28c9-dba1-4999-ac60-a4771c9d450a,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.507309,29.8624616,2041.8,Hills,,medium,red_less,,,5,Male,,17.5
703037c0-b26b-4211-82de-5c0cdd41624e,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.4986108,29.8480728,2024,Hills,,medium,red_less,,,11,Female,,7.5
8330dae5-352b-4729-9dc9-3a21c6596b20,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.5042317,29.863223,2064.19,Hills,,high,red_less,,,21,Male,,13
5aca2281-f735-4cfe-be6f-14279b948ae6,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.4895817,29.8454574,2052.3,Hills,,medium,red_less,,,22,Female,,7.5
bc676540-ccb4-4ac8-a487-a3356f73d9b5,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.4918448,29.8436591,2021.3,Hills,,medium,red_less,,,12,Male,,7.5
ddbbfb71-ce87-4f86-8f11-9aba5a50716c,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.5070291,29.8590002,2168.3,Hills,,medium,red_less,,,12,Male,,10
603d469b-e3b9-4ece-85cd-fb89112ef1f3,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.49293,29.8438708,2039.3,Hills,,medium,red_less,,,22,Male,,7.5
c7915007-9dcc-4aa1-ae7f-488e9452d57f,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.4974153,29.8425414,2127.8,Hills,,medium,red_less,,,19,Female,,6
d6154f20-6d74-4a0f-81e6-a388b80bc696,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.5037109,29.8569188,2155.5,Hills,,medium,black_less,,,8,Female,,30
1bffe607-8007-41c4-8e5e-3ed8cf4283e6,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.5124909,29.861799,2085,Hills,,medium,red_less,,,15,Male,,7.5
fb0e60cb-5034-4d27-964e-69141e5735ff,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.5034511,29.8610534,2052.69,Hills,,medium,red_more,,,22,Female,,2.5
f9d239cb-e69a-4d78-b039-a79dfb6fde2c,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.512722,29.8617476,2077.3,Hills,,medium,red_less,,,24,Female,,7.5
da075a27-015b-4f37-b04d-976157085793,22A,Burera,Gacundura,Buberuka highlands,Highlands,-1.4801455,29.8448225,2294.8,Hills,,medium,red_less,,,23,Male,,15
77adcd06-570d-4eda-896b-59ed89f1a8c2,22A,Burera,Runoga,Buberuka highlands,Highlands,-1.5152846,29.8058738,1988.87,Hills,,medium,red_less,,,20,Male,,14
8e4e19d6-513b-4c04-9e54-24cc6c8ca9bc,22A,Burera,Runoga,Buberuka highlands,Highlands,-1.5117909,29.7899081,2050.75,Hills,,high,black_more,,,20,Male,,30
dcdf4b4e-305c-4884-b11b-29c7e058bf41,22A,Burera,Runoga,Buberuka highlands,Highlands,-1.5079252,29.7993942,2190.24,Hills,,medium,red_less,,,20,Female,,25
4bf038c2-7470-49a9-8501-e9720a1b516c,22A,Burera,Runoga,Buberuka highlands,Highlands,-1.5067541,29.8009845,2150.82,Hills,,high,brown,,,20,Female,,25
c8490c86-2486-4a08-a3a2-0f3a2cbb637f,22A,Burera,Runoga,Buberuka highlands,Highlands,-1.5052699,29.793748,2193.66,Hills,,medium,black_less,,,25,Male,,6
b4cdd7cb-77da-4a27-9861-5d857cbdae00,22A,Burera,Runoga,Buberuka highlands,Highlands,-1.51749,29.7958035,2037.08,Hills,,medium,red_less,,,20,Female,,15.5
cf6d6b31-ddac-41e3-9f9d-63b38c9bb7af,22A,Burera,Runoga,Buberuka highlands,Highlands,-1.5096084,29.7993591,2148.39,Hills,,medium,red_less,,,20,Male,,19
8893b2fe-ad92-4713-9e3e-49f86a3c5ef1,22A,Burera,Runoga,Buberuka highlands,Highlands,-1.5071333,29.8007981,2095.5,Hills,,medium,red_less,,,25,Male,,100
30dc6098-ecba-4636-a184-bedfa3d3bd2c,22A,Burera,Runoga,Buberuka highlands,Highlands,-1.5157186,29.8083328,1957.96,Hills,,medium,yellowish,,,25,Female,,60
729ccabb-1cba-4957-ba36-0b8029f8ce07,22A,Burera,Runoga,Buberuka highlands,Highlands,-1.51845,29.7963071,2099.09,Hills,,medium,red_less,,,20,Female,,15
80d4c86a-d585-42ec-a1ea-474d5260f952,22B,Burera,Gacundura,Buberuka highlands,Highlands,-1.4751209,29.8397605,2168.8,Hills,,medium,black_less,,,16,Male,,10
a47d81b7-3632-4ef0-8918-18300c2964c6,22B,Burera,Gacundura,Buberuka highlands,Highlands,-1.4751469,29.8397875,2161.1,Hills,,medium,grey,,,10,Female,,14
9b1f5a21-5852-453f-96fc-55561b364c7c,22B,Burera,Gacundura,Buberuka highlands,Highlands,-1.4766023,29.841047,2167.8,Hills,,medium,grey,,,23,Female,,5
